# Frequency [GHz]	 	DipolX [Ohm/m]	  	DipolY [Ohm/m]	 	QuadX [Ohm/m]	 	QuadY [Ohm/m]
 (1.33000000000000+0.00000000000000j)	 (2409.96040268456682+20308.93288590607335j)	 (11768.38926174498192+99173.22147651022533j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33100000000000+0.00000000000000j)	 (2440.70536912751641+20644.77181208052934j)	 (11918.52348993288251+100812.95302013419860j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33200000000000+0.00000000000000j)	 (2471.45033557047236+20980.61073825506173j)	 (12068.65771812081766+102452.68456375852111j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33300000000000+0.00000000000000j)	 (2502.19530201342195+21316.44966442951772j)	 (12218.79194630872007+104092.41610738249437j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33400000000000+0.00000000000000j)	 (2532.94026845637791+21652.28859060405011j)	 (12368.92617449665340+105732.14765100681689j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33500000000000+0.00000000000000j)	 (2563.68523489932750+21988.12751677850611j)	 (12519.06040268455581+107371.87919463079015j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33600000000000+0.00000000000000j)	 (2594.43020134228345+22323.96644295303850j)	 (12669.19463087249096+109011.61073825511266j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33700000000000+0.00000000000000j)	 (2625.17516778523304+22659.80536912749449j)	 (12819.32885906039155+110651.34228187907138j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33800000000000+0.00000000000000j)	 (2655.92013422818900+22995.64429530202324j)	 (12969.46308724832670+112291.07382550340844j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33900000000000+0.00000000000000j)	 (2686.66510067113859+23331.48322147648287j)	 (13119.59731543622911+113930.80536912736716j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34000000000000+0.00000000000000j)	 (2717.41006711409455+23667.32214765101162j)	 (13269.73154362416426+115570.53691275170422j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34100000000000+0.00000000000000j)	 (2748.15503355704413+24003.16107382546761j)	 (13419.86577181206485+117210.26845637566294j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34200000000000+0.00000000000000j)	 (2778.90000000000009+24339.00000000000000j)	 (13570.00000000000000+118850.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34300000000000+0.00000000000000j)	 (2789.07333333333236+24278.13333333333867j)	 (13619.66666666666060+118553.33333333335759j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34400000000000+0.00000000000000j)	 (2799.24666666666690+24217.26666666666642j)	 (13669.33333333333394+118256.66666666665697j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34500000000000+0.00000000000000j)	 (2809.41999999999916+24156.40000000000509j)	 (13718.99999999999636+117960.00000000002910j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34600000000000+0.00000000000000j)	 (2819.59333333333370+24095.53333333333285j)	 (13768.66666666666788+117663.33333333332848j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34700000000000+0.00000000000000j)	 (2829.76666666666597+24034.66666666667152j)	 (13818.33333333333030+117366.66666666668607j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34800000000000+0.00000000000000j)	 (2839.94000000000051+23973.79999999999563j)	 (13868.00000000000182+117069.99999999998545j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34900000000000+0.00000000000000j)	 (2850.11333333333278+23912.93333333333794j)	 (13917.66666666666424+116773.33333333335759j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35000000000000+0.00000000000000j)	 (2860.28666666666732+23852.06666666666206j)	 (13967.33333333333576+116476.66666666664241j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35100000000000+0.00000000000000j)	 (2870.45999999999958+23791.20000000000437j)	 (14016.99999999999818+116180.00000000001455j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35200000000000+0.00000000000000j)	 (2880.63333333333412+23730.33333333332848j)	 (14066.66666666666970+115883.33333333331393j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35300000000000+0.00000000000000j)	 (2890.80666666666639+23669.46666666666715j)	 (14116.33333333333212+115586.66666666667152j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35400000000000+0.00000000000000j)	 (2900.98000000000093+23608.59999999999491j)	 (14166.00000000000364+115289.99999999997090j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35500000000000+0.00000000000000j)	 (2911.15333333333319+23547.73333333333358j)	 (14215.66666666666606+114993.33333333334303j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35600000000000+0.00000000000000j)	 (2921.32666666666773+23486.86666666666133j)	 (14265.33333333333758+114696.66666666664241j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35700000000000+0.00000000000000j)	 (2931.50000000000000+23426.00000000000000j)	 (14315.00000000000000+114400.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35800000000000+0.00000000000000j)	 (2750.93892617447545+23333.78523489931831j)	 (13433.28859060392278+113948.99328859054367j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35900000000000+0.00000000000000j)	 (2570.37785234899093+23241.57046979865481j)	 (12551.57718120804202+113497.98657718120376j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36000000000000+0.00000000000000j)	 (2389.81677852346638+23149.35570469797312j)	 (11669.86577181196481+113046.97986577174743j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36100000000000+0.00000000000000j)	 (2209.25570469798186+23057.14093959731326j)	 (10788.15436241608404+112595.97315436240751j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36200000000000+0.00000000000000j)	 (2028.69463087245731+22964.92617449663157j)	 (9906.44295302000683+112144.96644295295118j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36300000000000+0.00000000000000j)	 (1848.13355704697256+22872.71140939596808j)	 (9024.73154362412606+111693.95973154361127j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36400000000000+0.00000000000000j)	 (1667.57248322144801+22780.49664429528639j)	 (8143.02013422804885+111242.95302013415494j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36500000000000+0.00000000000000j)	 (1487.01140939596348+22688.28187919462653j)	 (7261.30872483216808+110791.94630872481503j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36600000000000+0.00000000000000j)	 (1306.45033557043894+22596.06711409394484j)	 (6379.59731543609087+110340.93959731535870j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36700000000000+0.00000000000000j)	 (1125.88926174495441+22503.85234899328134j)	 (5497.88590604021010+109889.93288590600423j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36800000000000+0.00000000000000j)	 (945.32818791942987+22411.63758389259965j)	 (4616.17449664413289+109438.92617449656245j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36900000000000+0.00000000000000j)	 (764.76711409394511+22319.42281879193979j)	 (3734.46308724825212+108987.91946308720799j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37000000000000+0.00000000000000j)	 (584.20604026842057+22227.20805369125810j)	 (2852.75167785217491+108536.91275167776621j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37100000000000+0.00000000000000j)	 (403.64496644293604+22134.99328859059460j)	 (1971.04026845629414+108085.90604026841174j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37200000000000+0.00000000000000j)	 (284.50416107391663+22139.13422818810432j)	 (1389.25503355749197+108105.50335570558673j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37300000000000+0.00000000000000j)	 (718.14577181211985+23010.47651006719389j)	 (3506.80536912770958+112360.53691275206802j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37400000000000+0.00000000000000j)	 (1151.78738255041935+23881.81879194647627j)	 (5624.35570469839786+116615.57046979948063j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37500000000000+0.00000000000000j)	 (1585.42899328862268+24753.16107382556947j)	 (7741.90604026861547+120870.60402684594737j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37600000000000+0.00000000000000j)	 (2019.07060402692241+25624.50335570485186j)	 (9859.45637583930329+125125.63758389337454j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37700000000000+0.00000000000000j)	 (2452.71221476512574+26495.84563758394506j)	 (11977.00671140951999+129380.67114093984128j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37800000000000+0.00000000000000j)	 (2886.35382550342501+27367.18791946322744j)	 (14094.55704698020782+133635.70469798726845j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37900000000000+0.00000000000000j)	 (3319.99543624162834+28238.53020134232065j)	 (16212.10738255042634+137890.73825503373519j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38000000000000+0.00000000000000j)	 (3753.63704697992807+29109.87248322160303j)	 (18329.65771812111416+142145.77181208116235j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38100000000000+0.00000000000000j)	 (4187.27865771813140+29981.21476510069260j)	 (20447.20805369133086+146400.80536912762909j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38200000000000+0.00000000000000j)	 (4620.92026845643159+30852.55704697997862j)	 (22564.75838926202050+150655.83892617502715j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38300000000000+0.00000000000000j)	 (5054.56187919463446+31723.89932885906819j)	 (24682.30872483223720+154910.87248322152300j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38400000000000+0.00000000000000j)	 (5488.20348993293464+32595.24161073835421j)	 (26799.85906040292321+159165.90604026895016j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38500000000000+0.00000000000000j)	 (5921.84510067113752+33466.58389261744742j)	 (28917.40939597314355+163420.93959731541690j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38600000000000+0.00000000000000j)	 (6355.48671140943770+34337.92617449672980j)	 (31034.95973154382955+167675.97315436281497j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38700000000000+0.00000000000000j)	 (6919.03892617447400+35365.91275167781714j)	 (33786.86577181197208+172695.97315436223289j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38800000000000+0.00000000000000j)	 (8002.23355704708410+37020.47651006727392j)	 (39076.19463087299664+180775.83892617528909j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38900000000000+0.00000000000000j)	 (9085.42818791945501+38675.04026845635963j)	 (44365.52348993284977+188855.70469798651175j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39000000000000+0.00000000000000j)	 (10168.62281879206421+40329.60402684581641j)	 (49654.85234899387433+196935.57046979953884j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39100000000000+0.00000000000000j)	 (11251.81744966443512+41984.16778523490939j)	 (54944.18120805372018+205015.43624161079060j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39200000000000+0.00000000000000j)	 (12335.01208053704613+43638.73154362436617j)	 (60233.51006711475202+213095.30201342381770j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39300000000000+0.00000000000000j)	 (13418.20671140941704+45293.29530201345915j)	 (65522.83892617459787+221175.16778523504036j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39400000000000+0.00000000000000j)	 (14501.40134228202623+46947.85906040290865j)	 (70812.16778523562243+229255.03355704806745j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39500000000000+0.00000000000000j)	 (15584.59597315439714+48602.42281879200164j)	 (76101.49664429547556+237334.89932885931921j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39600000000000+0.00000000000000j)	 (16667.79060402700998+50256.98657718145841j)	 (81390.82550335649285+245414.76510067234631j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39700000000000+0.00000000000000j)	 (17750.98523489937725+51911.55033557054412j)	 (86680.15436241636053+253494.63087248359807j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39800000000000+0.00000000000000j)	 (18834.17986577198826+53566.11409396000090j)	 (91969.48322147737781+261574.49664429662516j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.39900000000000+0.00000000000000j)	 (19917.37449664435553+55220.67785234909388j)	 (97258.81208053723094+269654.36241610784782j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40000000000000+0.00000000000000j)	 (21000.56912751696655+56875.24161073855066j)	 (102548.14093959826278+277734.22818792087492j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40100000000000+0.00000000000000j)	 (22083.76375838933745+58529.80536912763637j)	 (107837.46979865810135+285814.09395973209757j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40200000000000+0.00000000000000j)	 (26315.71812080752716+61427.23489932993834j)	 (128502.88590605079662+299962.81879195157671j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40300000000000+0.00000000000000j)	 (37894.77852349071327+67224.68456375878304j)	 (185045.83892617828678+328272.21476510254433j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40400000000000+0.00000000000000j)	 (49473.83892617646779+73022.13422818890831j)	 (241588.79194631834980+356581.61073825985659j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40500000000000+0.00000000000000j)	 (61052.89932885964663+78819.58389261773846j)	 (298131.74496644583996+384891.00671141082421j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40600000000000+0.00000000000000j)	 (72631.95973154541571+84617.03355704786372j)	 (354674.69798658590298+413200.40268456807826j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40700000000000+0.00000000000000j)	 (84211.02013422858727+90414.48322147670842j)	 (411217.65100671339314+441509.79865771910409j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40800000000000+0.00000000000000j)	 (95790.08053691434907+96211.93288590683369j)	 (467760.60402685339795+469819.19463087635813j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.40900000000000+0.00000000000000j)	 (107369.14093959753518+102009.38255033566384j)	 (524303.55704698082991+498128.59060402738396j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.41000000000000+0.00000000000000j)	 (118948.20134228070674+107806.83221476452309j)	 (580846.51006710832007+526437.98657717835158j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.41100000000000+0.00000000000000j)	 (130527.26174496646854+113604.28187919463380j)	 (637389.46308724849951+554747.38255033560563j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.41200000000000+0.00000000000000j)	 (142106.32214764965465+119401.73154362347850j)	 (693932.41610737598967+583056.77852348657325j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.41300000000000+0.00000000000000j)	 (153685.38255033540190+125199.18120805360377j)	 (750475.36912751593627+611366.17449664394371j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.41400000000000+0.00000000000000j)	 (165264.44295301858801+130996.63087248244847j)	 (807018.32214764342643+639675.57046979479492j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.41500000000000+0.00000000000000j)	 (176843.50335570433526+136794.08053691257373j)	 (863561.27516778348945+667984.96644295216538j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.41600000000000+0.00000000000000j)	 (188422.56375838752137+142591.53020134140388j)	 (920104.22818791097961+696294.36241610313300j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
